ISIN,NAME
XS1573181440,LENOVO GRP 17/22 MTN
XS1765886244,LENOVO GRP 18/23 MTN
US518417AA89,LETTLAND 2021 144A
XS0638326263,LETTLAND 11/21 REGS
US527298BD49,LEVEL 3 FIN. 15/22
US527298BC65,LEVEL 3 FIN. 2023
XS0250882478,LIBANON 06/21 MTN REGS
XS0493540297,LIBANON 10/20 MTN
XS0559237796,LIBANON 10/22 MTN
XS0944226637,LIBANON 13/20 MTN
XS0859367194,LIBANON 12/23 MTN
XS1052421150,LIBANON 14/20 MTN
XS1419879504,LIBANON 16/22 MTN
XS1419879686,LIBANON 16/23 MTN
US53227QAA67,LIGHT SERV.D.EL.2023 144A
USP62763AA81,LIGHT SERV.D.EL.18/23REGS
XS1873467622,LING. WINGS 18/21
XS1644418904,LIQUID TEL.FI. 17/22 REGS
XS0739988086,LITAUEN 12/22 REGS
XS0602546136,LITAUEN 11/21 REGS
US53944VAP40,LLOYDS BANK 2021
US53944VAK52,LLOYDS BANK 2020
US539473AH14,LLOYDS BANK 11/21
US53947QAA58,LLOYDS BANK 10/20 REGS
US53944VAQ23,LLOYDS BANK 18/21 FLR
US53944VAS88,LLOYDS BANK 19/22
US53947NAA28,LLOYDS BANK 2020 144A
XS1907146671,LLOYDS BANK 18/21 MTN
XS2031976082,LLOYDS BANK 19/22 MTN
US53944YAM57,LLOYDS BKG 20/23 FLR
US53944YAK91,LLOYDS BKG 19/23 FLR
US53944YAG89,LLOYDS BKG GRP 18/21 FLR
US53944YAC75,LLOYDS BKG GRP 17/22
US539439AK53,LLOYDS BKG GRP 16/21
US539830BG38,LOCKHEED MARTIN 15/23
US539830BF54,LOCKHEED MARTIN 15/18
US539830AY52,LOCKHEED MARTIN 11/21
US540424AQ11,LOEWS CORP. 2023   15.05.
XS1870205819,LOGAN GROUP 18/21
XS1633950453,LONGFOR GROUP HLDGS 17/22
US544152AG62,LORILLARD TOBACCO 13/23
XS1666596397,LOTTE SHOPP.B.M. 17/20
XS1629414704,LOUIS DREYF.C. 17/23
US548661CT29,LOWE'S COS 2021
US548661CV74,LOWE'S COS 2021
US548661CW57,LOWE'S COS 12/22
US549876AA88,LUKOIL INTL FIN. 07/22
US549876AH32,LUKOIL INTL FIN.2023 144A
US549876AE01,LUKOIL INTL FIN.2020 144A
XS0304274599,LUKOIL INTL FIN. 07/22
XS0554659671,LUKOIL INTL FIN.10/20REGS
XS0919504562,LUKOIL INTL FIN. 13/23
US552081AD31,LYONDELLBASEL INDS 2021
US55262CAH34,MBIA INC. 2022
US55276VAF94,MDGH - GMTN 2023 MTN
US55276VAD47,MDGH - GMTN 2021 MTN 144A
US55276VAE20,MDGH - GMTN 2022 MTN 144A
XS0619200990,MDGH-GMTN 11/21 MTN REGS
XS1062852253,MDGH-GMTN 14/22 MTN REGS
XS1410482282,MDGH-GMTN 16/23 MTN REGS
US55280GAA76,MFB MAGYAR F.BK 2020 144A
XS0954674312,MFB MAGYAR F.BK 13/20REGS
US552953BX80,MGM RES.INTL 2022
US552953CC35,MGM RES.INTL 2023
XS0982861287,MMC FINANCE 13/20 REGS
XS1298447019,MMC FINANCE 15/22 REGS
XS1589324075,MMC FINANCE 17/23 REGS
XS1622146758,MMC FINANCE 17/22 REGS
NO0010805872,MPC CONT.SHIPS 17/22 FLR
US55336VAQ32,MPLX 18/23
US55377WAB46,MTS INTL FDG 2023 144A
XS0513723873,MTS INTL FDG 10/20
XS0921331509,MTS INTL FDG 13/23 REGS
USJ04306AC05,MUFG BANK 15/20
USJ0423YBW33,MUFG BANK 14/21
USJ0423YBF00,MUFG BANK 13/23
US55448QAS57,MACK-CALI RLTY. 2023
US55448QAQ91,MACK-CALI RLTY. 2022
US55608XAA54,MACQUARIE BK 2021 MTN144A
US55608RAV24,MACQUARIE BK 16/21MTNREGS
US55608PBC77,MACQUARIE BK 19/22MTN144A
US55608RAP55,MACQUARIE BK 15/20 MTN
US55608RBC34,MACQUARIE BK 19/22MTNREGS
US55608YAA38,MACQUARIE BK 11/21 MTN
US55608KAD72,MACQUARIE GRP 11/21 MTN
US55608JAE82,MACQUARIE GRP 2021 MTN
US577778AR48,MACY'S 2021
US55616XAN75,MACY'S RETAIL HOL. 15/21
US55616XAF42,MACY'S RETAIL HOL. 12/22
US55616XAH08,MACY'S RETAIL HOL. 12/23
US55907RAA68,MAGELLAN MIDSTR.PART.2021
US55933JAB08,MAGNACHIP SEMICONDUC.2021
US56035LAC81,MAIN STREET CAP. 2022
XS1617562290,MALEDIVEN 2022
US561234AE52,MALLINCKRODT INTL FI.2023
XS2090080172,MANAPP.FIN. 20/23 MTN
US563469UH65,MANITOBA 15/20
US563469UQ64,MANITOBA 17/22
US563469TX35,MANITOBA 12/22
US56501RAB24,MANULIFE FIN. 10/20
US565849AK29,MARATHON OIL 2022
US56585AAD46,MARATHON PETR. 2021
US56585AAL61,MARATHON PETR. 15/20
US56585ABG67,MARATHON PETR. 20/23
US881609AZ49,MARATHON PETROL. 2022
USY57657AA90,MARBLE II PTE. 17/22 REGS
XS0850020586,MAROKKO 12/22 REGS
US571903BC60,MARR. INTL 19/22
US571903AK95,MARR. INTL 12/22 L
US571903AL78,MARR. INTL 13/20 M
US571903AR49,MARR. INTL 16/22 Q
US571903AZ64,MARR. INTL 18/20 FLR
US571900BA65,MARR. INTL 19/21 FLR
US571903AM51,MARR. INTL 14/21 N
US571903AN35,MARR. INTL 15/21 O
US571748BK77,MARSH+MCLENN 19/21 FLR
US571748BA95,MARSH+MCLENNAN COS. 16/23
US571748AR30,MARSH+MCLENNAN COS. 2021
US571748BE18,MARSH+MCLENN 19/20
US571748BB78,MARSH+MCLENNAN COS. 17/22
XS1807421315,MARUBENI 18/23
US57385LAA61,MARVELL TE.GRP 18/23
US574599BH84,MASCO CORP. 12/22
US574599BK14,MASCO CORP. 16/21
US576323AN93,MASTEC INC. 2023
USP6460MAJ38,MASTELLONE HERM.14/21REGS
US57636QAF19,MASTERCARD 2021
US57772KAB70,MAXIM INTEGR.PROD. 13/23
US58013MEM29,MCDONALDS CORP. 2022 MTN
US58013MFE93,MCDONALDS CORP. 18/23 MTN
US58013MEJ99,MCDONALDS CORP. 2020 MTN
US58013MEL46,MCDONALDS CORP. 2021 MTN
US581557BM66,MCKESSON 18/20
US58155QAG82,MCKESSON 13/23
US581557AZ88,MCKESSON 12/22
US58155QAD51,MCKESSON 2021
USG65309AA76,MCLAREN FINA   17/22 REGS
US582839AJ52,MEAD JOHNSON NUTRIT.15/20
US585055BR69,MEDTRONIC 2022
US585055AZ94,MEDTRONIC 13/23
USU3155LAF41,MEDTRONIC 14/22 REGS
USG59606AA46,MEGA ADV.INV. 11/21 REGS
US58933YAF25,MERCK CO.           13/23
US58933YAQ89,MERCK CO. 2022
US589331AT41,MERCK CO.           12/22
US58933YAA38,MERCK CO.            2021
US59001AAQ58,MERITAGE HOMES 12/22
US590454AA25,MERSIN ULUS.LIM.IS. 2020
US59156RBF47,METLIFE INC 12/22 C
US59132VAA61,METALSA 2023 144A
USP6638MAA91,METALSA 13/23
XS1806400534,METINVEST 18/23 REGS
USU5920GAE71,T-MOBILE USA 13/23 REGS
US59217HBH93,METROP.L.GL FDG I 17/22
US59217HBP10,METROP.L.GL FDG I 18/21
US59217HAZ01,METROP.L.GL FDG I 16/21
US91086QAJ76,MEXICO 02/22
US91086QBA58,MEXICO 12/22 MTN
USU59319AA86,MICHAEL BAKER INT. 17/23
US594185AQ33,MICHIGAN BELL TEL. 2022
US595112BR36,MICRON TECHN 20/23
US594918AL81,MICROSOFT 2021
US594918BW38,MICROSOFT 17/22
US594918BA18,MICROSOFT 15/22
US594918AT18,MICROSOFT 13/23
US594918BG87,MICROSOFT 15/20
US594918AH79,MICROSOFT    10/20
US59804VAD73,MIDSTATES PETRO 2021
CH0427029092,MIKRO FUND F.T. 18/20 MTN
XS1265180213,MINME.B.F.(BVI) 15/20
XS1450327686,MINME.B.F.(BVI) 16/21
XS1645502730,MITSUBISHI CORP.17/22 MTN
US606822AG93,MITSUB. UFJ FIN. 2021
US606822AP92,MITSUB. UFJ FIN. 17/22
US606822BF02,MIT.UFJ FIN. 19/22 FLR
US606822BL79,MIT.UFJ FIN. 19/22
US606822AS32,MITSUB. UFJ FIN.18/23FLR
US606822BG84,MIT.UFJ FIN. 19/22
US606822AW44,MITSUB. UFJ FIN. 18/21
US606822AL88,MITSUB. UFJ FIN. 17/22
US606822AK06,MITSUB. UFJ FIN.17/22FLR
US606822AQ75,MITSUB. UFJ FIN.17/22FLR
US606822AX27,MITSUB. UFJ FIN.18/21FLR
US606822AA24,MITSUB. UFJ FIN.16/21
US606822AF11,MITSUB. UFJ FIN.2021 FLR
US606822AB07,MITSUB. UFJ FIN.16/21FLR
US606822AT15,MITSUB. UFJ FIN. 18/23
USJ4706DGT12,MIT.UFJ LEASE+FIN. 17/22
XS1309490966,MIT.UFJ LEASE+FIN. 15/20
USJ4506XAR91,MITSUB.UFJ TR.+ BKG 15/20
USJ46196BB66,MIZUHO BANK    12/22 REGS
USJ45992PU24,MIZUHO BANK 15/20 REGS
USJ45995EU73,MIZUHO BANK    13/23 REGS
US60687YAE95,MIZUHO FINL GRP 16/21
US60687YAL39,MIZUHO FINL GRP 17/22
US60687YAJ82,MIZUHO FINL GRP 17/22
US60687YAF60,MIZUHO FINL GRP 16/21
US60687YAH27,MIZUHO FINL GRP 17/22
US60687YAN94,MIZUHO FINL GRP 17/22
US60687YAQ26,MIZUHO FINL GRP 2023
US60687YAP43,MIZUHO FINL GRP 18/23
USJ4599LAJ10,MIZUHO FINL GRP 16/21REGS
XS0803109270,MIZUHO FIN.GRP KY 12/22
XS1775946285,MODERN LAND (CHINA) 18/21
US608190AJ33,MOHAWK INDS 13/23
US60871RAC43,MOLSON COORS BEV. 12/22
US60871RAF73,MOLSON COORS BEV. 16/21
USN6000LAC92,MONDELEZ INT.HDG16/21REGS
US609207AS49,MONDELE.INTL 20/23
US609207AQ82,MONDELEZ INTL 18/23
US60937GAB23,MONGOLEI 12/22 MTN REGS
US60937GAD88,MONGOLEI 16/21 MTN REGS
USY6142NAB48,MONGOLEI 17/23 REGS
USY6142GAA14,MON.MORT.CO. 19/22 REGS
US61166WAH43,MONSANTO 12/22
US61166WAT80,MONSANTO 14/21
US615369AB15,MOODY'S 12/22
US615369AG02,MOODY'S 17/21
USU55378AA82,MOODY'S 17/23 REGS
US61747WAF68,MORGAN STANLEY 2021
US61746BEB80,MORGAN STANLEY 16/21 FLR
US61744YAN85,MORGAN STANLEY 18/23
US61747YDU64,MORGAN STANLEY 2023
US61746BEE20,MORGAN STANLEY 17/22 FLR
US61747WAL37,MORGAN STANLEY 2021
US61761JB408,MORGAN STANLEY 15/20 FLR
US61761JB325,MORGAN STANLEY 15/20MTN F
US61746BDJ26,MORGAN STANLEY 13/23
US61746BEA08,MORGAN STANLEY 16/21
US6174467P85,MORGAN STANLEY 10/20
US6174824M37,MORGAN STANLEY 12/22
US61945CAF05,MOSAIC CO. 17/22
US61945CAA18,MOSAIC CO. 2021
US620076BC25,MOTOROLA SOLUTIONS 13/23
US620076BB42,MOTOROLA SOLUTIONS 12/22
USP69895AA12,MULTIBANK 17/22 REGS
XS1143085014,MUMTAL.SUKUK HLDG14/21MTN
US62630CAQ42,MUNICIPAL.FI. 2020 FLR
US62628PAF36,MUNICIPAL.FI. 2021 FLR
US62630CAL54,MUNICIPAL.FIN. 2020 MTN
XS1498532271,MUNICIPAL.FIN.16/21 MTN
XS1578296532,MUNICIPAL.FIN. 17/22 MTN
XS1647107009,MUNICIPAL.FIN.17/20 MTN
XS1753043717,MUNICIPAL.FI. 18/21 FLR
XS1788579917,MUNICIPAL.FIN.18/23 MTN
XS1897624539,MUNICIPAL.FI. 18/20 FLR
XS2051151962,MUNICIP.FIN. 19/22 MTN
US626717AD43,MURPHY OIL 12/22
US626717AF90,MURPHY OIL 12/22
US62828M2A84,MUTHOOT FIN. 19/22 MTN
US628530AV91,MYLAN INC. 2023 144A
USU62472AF96,MYLAN INC. 12/23 REGS
US62854AAL89,MYLAN 17/20
US62854AAM62,MYLAN 17/21
DE000MHB23J6,MUENCH.HYP.BK. MTN-PF1833
US63946BAH33,NBCUNIVERS.MEDIA 12/23
XS1622312434,NBK SPC 17/22 REGS
USU6536EAE69,NGPL PIPECO 17/22 REGS
US654106AC78,NIKE 13/23
US65473QBA04,NISOURCE 2023
US65473QBH56,NISOURCE 17/22
US669771AS64,NOVA GAS TRANSM. 2023
XS1663601455,NRW.BANK MTI 17/20 DL
XS1788367735,NRW.BANK   18/21
XS1888230254,NRW.BANK MTI 18/21 DL
XS1897435720,NRW.BANK   18/20
XS2159034359,NRW.BANK MTI 20/22 DL
XS1946873897,NRW.BANK   19/21
US67021CAG24,NSTAR ELEC. 2022
US958587BJ57,NSTAR ELECTRIC CO. 2021 F
XS0648477593,NTPC          11/21 MTN
XS0835676353,NTPC 12/22 MTN
XS1438319656,NTT FINANCE 16/21 MTN
XS1635905570,NTT FINANCE 17/20 FLR MTN
US67073YAA47,NV ENERGY      2020
US67066GAD60,NVIDIA     2021
US62944TAE55,NVR 2022
XS1037253645,NWD (MTN) 14/21 MTN
XS1318014831,NWD (MTN) 15/22 MTN
USN65965AU40,NXP B.V./FUND. 16/21 REGS
USN65965AV23,NXP B.V./FUND. 16/23 REGS
US629568AX43,NABORS INDS 12/21
US62957HAC97,NABORS INDS 2023
USP7071QAA24,NAC.FIN.SNC 15/20 REGS
USG6382MAA74,NAGACORP 18/21 REGS
US62987BAA08,"NAMIBIA, REPUBLIC 2021"
XS0686701953,"NAMIBIA, REPUBLIC 11/21"
US63906CAB28,NATWEST MKTS 19/22 FLRMTN
US63906AAA88,NATWEST MKTS 19/22 MTN
US63906CAA45,NATWEST MKTS 19/22 MTN
US78010XAE13,NM PLC 10/20
US78010XAK72,NM PLC 11/21
US6325C0DU23,NATL AUSTR.BK 2023 FLRMTN
US6325C1CH04,NATL AUSTR. BK 16/21 FLR
US63253XAJ81,NATL AUSTR. BK 16/21 MTN
US6325C1BJ78,NATL AUSTR. BK 10/20 MTN
US6325C1CV97,NATL AUSTR.BK 18/23FLRMTN
US6325C1CK33,NATL AUSTR. BK 17/22 FLR
USQ68009AA98,NATL AUSTR.B 20/22 FLR
US63254ABC18,NATL (NY BR) 20/22 MTN
US63254AAZ12,NATL AUSTR. BK 2021 MTN
US63254AAN81,NATL AUSTR. BK 16/21 MTN
US63254AAU25,NATL AUSTR. BK 2022 MTN
US63254AAL26,NATL AUSTR. BK 15/20 MTN
US63254AAR95,NATL AUSTR. BK 2021 MTN
US63254AAY47,NATL AUSTR. BK 2023 MTN
US636180BK65,NATL FUEL GAS 2021
US63618EAM30,NATL FUEL GAS 2023 MTN B
US636180BL49,NATL FUEL GAS 2023
XS1209910196,NATL GRID NA 15/20 MTN
XS1271671502,NATL GRID NA 15/20 MTN
US637071AJ02,NATL OILWELL VARCO 12/22
US637432NM30,NATL RUR.UT.CORP. 17/22
US637432NF88,NATL RUR.UT.CORP. 15/20
US63743HER93,NATL RUR.UT.CORP.2021 MTN
US63859UBE29,NATIONW.BLDG 20/23 MTN
US63859UBD46,NATIONW. BLDG 2021 144A
US63859VBD29,NATIONW. BLDG 16/21 REGS
XS1396492149,NATIONW.BLDG 16/21FLR MTN
US63883KAA34,NATURA COSM. 2023 144A
USP7088CTF33,NATURA COSM. 18/23 REGS
US63938CAD02,NAVIENT 16/21
US63938CAF59,NAVIENT 2022
US63938CAC29,NAVIENT 15/21
NO0010850530,NAVIG8 TOPCO 19/23
XS1218446059,NED.WATERSCH. 15/22 REGS
XS1573190946,NED.WATERSCH. 17/22 REGS
XS1716989287,NED.WATERSCH. 17/21 REGS
XS1914225203,NED.WATERSCH. 18/21 REGS
XS1917719319,NED.WATERSCH. 18/22 REGS
NO0010822562,NEMASKA LITHIUM 18/23
USU74078CB75,NESTLE HLDGS 18/21 REGS
XS1376845860,NESTLE HLDGS 16/21 MTN
XS1445566158,NESTLE HLDGS 16/21 MTN
XS1717575259,NESTLE HLDGS 17/22 MTN
XS1550117342,NESTLE HLDGS 17/22 MTN
XS1796233150,NESTLE HLDGS 18/23 MTN
US64110DAE40,NETAPP 14/21
US64110LAJ52,NETFLIX 2022
US64110LAE65,NETFLIX 2021
USP71695AB92,NEUQUEN      06/21 REG.S
US642869AK70,NEW BRUNSWICK 17/22
US645767AY05,NEW JERSEY BELL TEL. 2022
XS1823153033,NEW METRO GLOBAL 18/21
XS1810682564,NEW METRO GLOBAL 18/21
XS1839368831,NEW METRO GLOBAL 18/22
US64952XBZ33,N.Y.LIFE GLOBAL FDG 16/21
US64952XCU37,N.Y.LIFE GLB FDG 18/21FLR
US64952XCV10,N.Y.LIFE GLOBAL FDG 18/21
US64952XDC20,NY LIFE GLBL 19/22 REGS
US651587AF46,NEWMARKET CORP. 2022
US65120FAC86,NEWCREST FIN. 2022 144A
USQ66511AC26,NEWCREST FIN. 12/22 REGS
US651229AK27,NEWELL BRANDS 2020
US651229AM82,NEWELL BRANDS 12/22
US651229AU09,NEWELL BRANDS 16/21
US651229AV81,NEWELL BRANDS 16/23
US651290AP34,NEWF. EXPLOR. 11/22
US651639AR73,NEWMONT 19/21
US651639AQ90,NEWMONT GOLD   19/21 144A
US651639AS56,NEWMONT GOLD 19/23 144A
US651639AT30,NEWMONT 19/23
US651639AN69,NEWMONT 12/22
USU65163AC88,NEWMONT GOLD 19/23 REGS
USU65163AB06,NEWMONT 19/21 REGS
US204483AA93,NEXA RESOURCES PERU 2023
USP67848AA22,NEXA RESOURCES PERU 13/23
US65339KAS96,NEXTERA CAP. 19/21
US65339KAW09,NEXTERA ENER. CAP.H.17/23
US65339KAQ31,NEXTERA ENER. CAP.H.18/20
US65339KBB52,NEXTERA CAP. 19/22
US65339KAA88,NEXTERA ENERGY CAP.H.2021
US65339KBF66,NEXTERA CAP. 19/22
US65412AEK43,"NIGERIA, BUND. 17/22"
US65412AAA07,"NIGERIA, BUND. 2021 144A"
XS0584435142,"NIGERIA, BUND. 11/21 REGS"
US654740AS80,NISSAN MOTOR ACC. 2021
USU65478BE51,NISSAN MOTOR ACC. 17/22
USU65478BG00,NISSAN MOTOR ACC. 17/20
USU65478BH82,NISSAN MOTOR ACC.17/20FLR
USU65478BC95,NISSAN MOTOR ACC. 17/20
USU65478BP09,NISSAN MOTOR ACC. 18/21
USU65478AT30,NISSAN MOTOR ACC. 16/21
USU65478BJ49,NISSAN MOTOR ACC. 17/22
USU65478BR64,NISSAN MOTOR ACC.18/21FLR
USU65478BF27,NISSAN MOTOR ACC.17/22FLR
USU65478BD78,NISSAN MOTOR ACC.17/20FLR
USU65478BK12,NISSAN MOTOR ACC.17/22FLR
USU65478BN50,NISSAN MOTOR ACC. 18/23
USU65478AX42,NISSAN MOTOR ACC. 16/21
USU65478BL94,NISSAN MOTOR ACC. 18/21
USG6542TAE13,NOBLE GRP. 09/20 REGS
US65504LAJ61,NOBLE HOLDING INTL 12/22
US65504LAC19,NOBLE HOLDING INTL 2020
US65504LAF40,NOBLE HOLDING INTL 2021
US654902AD73,NOKIA OYJ 17/22
US65540KAB17,NONGHYUP BK 17/22MTN REGS
XS1803114831,NOOR SUKUK CO. 18/23 MTN
XS1769800019,NORD/LB LUX 18/21 MTN
DE000NLB8DM9,NORDLB VAR. IS.S.1789 DL
DE000NLB2LD4,NORDLB DL KAP.M.FRN 01/15
DE000NLB2Q02,NORDLB IS. 17/22 DL
US65557DAF87,NORDEA BK 11/21 MTN REGS
US65557DAR26,NORDEA BK 16/21 MTN REGS
US65557HAA05,NORDEA BK 11/21 MTN REGS
US65557CAD56,NORDEA BK 2021 MTN 144A
US65557FAA49,NORDEA BK 2021 MTN 144A
US65557DAP69,NORDEA BK 15/20 MTN REGS
US65557DBB64,NORDEA BANK 20/23 MTN
US65557CAS26,NORDEA BK 2021 MTN 144A
US65557DAS09,NORDEA BK 16/21 FLR MTN
US65557HAD44,NORDEA BK 12/22 MTN REGS
US65557FAD87,NORDEA BK 12/22 MTN 144A
US65562QAZ81,NORDIC INV.BK 15/20 MTN
US65562QBG91,NORDIC INV.BK 17/20
US65562QBC87,NORDIC INV.BK 16/21 MTN
US65562QAW50,NORDIC INV.BK 14/21 MTN
US65562QBN43,NORD.INV.BK 20/23
US65562QBM69,NORD.INV.BK 19/22
DE000NRW0KL2,LAND NRW MTN.LSA DL
DE000NRW0LD7,LAND NRW MTN-LSA 18/20DL
XS1110434856,LAND NRW MTN.LSA 14/21DL
XS2116712899,LAND NRW MTN.LSA 20/23DL
XS2031318103,LAND NRW MTN-LSA 19/22 DL
US655664AP58,NORDSTROM INC. 2021
US655844BG28,NORFOLK SOUTHERN 11/21
US655844BL13,NORFOLK SOUTHERN 2023
US655844BJ66,NORFOLK SOUTHERN 12/22
USR59730AA00,NORSKE SKOG HLDG 15/23
US656836AB97,NORTH AMER. DEV.BK 2022
US665772CK34,NORTH.ST.PWR MIN. 2023
US665859AN47,NORTHERN TRUST 12/22
US666807BQ44,NORTHROP GRUMMAN 17/22
US666807BE14,NORTHROP GRUMMAN 2021
US666807BL56,NORTHROP GRUMMAN 17/20
USC6700PAA96,NORTHW.ACQ.DO.F.17/22REGS
US871503AK44,NORTONLIFELOCK 12/22
US871503AH15,NORTONLIFELOCK 2020
NO0010795602,NOVA AUSTRAL 17/21
US66989HAE80,NOVARTIS CAPITAL 12/22
US66989HAM07,NOVARTIS CAPITAL 17/22
XS0588433267,NOVATEK FIN. 11/21 REGS
XS0864383723,NOVATEK FIN. 12/22 REGS
US67059TAB17,NUSTAR LOGIST. 2020
US67059TAC99,NUSTAR LOGIST. 2022
US670346AL99,NUCOR 2022
US67077MAJ71,NUTRIEN 18/22
XS1495585355,O1 PROPERT.FIN.16/21 REGS
USG6688YAB05,OAS FINANCE 14/21 REGS
USA57902AA51,OAS INVESTM. 12/19 REGS
USN6704RAH41,OI EUROPEAN GRP 17/23REGS
NO0010826852,OKEA 18-23 FLR
US68268NAJ28,ONEOK PARTNERS L.P. 12/22
XS0922882344,ONGC VIDESH 13/23
XS1447581379,ONGC VIDESH VANK. 16/22
US686330AH40,ORIX CORP. 17/22
XS1118197778,ORIX CORP. 15/20 MTN
XS1389922250,ORIX CORP. 16/21 MTN
US674215AG39,OASIS PETR.         14/22
US674215AD08,OASIS PETR.          2021
US674215AE80,OASIS PETR.         12/23
AT000B112875,OBERBK 14-21 FLR
US674599CU76,OCCID.PETROL 19/21
US674599CK94,OCCIDENTAL PET. 16/22
US674599CQ64,OCCID.PETROL 19/22 FLR
US674599CT04,OCCID.PETROL 19/21 FLR
US674599CE35,OCCIDENTAL PET. 12/23
US674599CC78,OCCIDENTAL PET. 11/22
US674599CP81,OCCID.PETROL 19/22
US674599CV59,OCCID.PETROL 19/21 FLR
US674599BY08,OCCIDENTAL PET. 10/21
XS1269824964,OCEANW.HD INT.15 15/20FLR
USG6710EAG55,ODEBRECHT FIN. 11/23 REGS
USG6710EAK67,ODEBRECHT FIN. 12/22 REGS
USG6711KAB10,ODEBR.OFFS.DR. 14/22 REGS
US676167BY47,OEKB 19/22
US676167BQ13,OESTERR.K.BK 16/21
US676167BV08,OESTERR.K.BK 18/23 MTN
US676167BZ12,OEKB 19/22
USL71626AA05,OFFSHORE DR.H. 13/20 REGS
US677415CP45,OHIO PWR CO. 2021 M
USP9037HAK97,OI S.A. 09/19
USP18445AG42,OI 12/22 REGS
XS1394068693,OLAM INTL 16/21 MTN
XS1575977365,OLAM INTL 17/23 MTN
USP7358RAC09,OLEODUCTO CENTR.14/21REGS
US680665AH97,OLIN CORP. 2022
US682051AD99,OMAN 2022 144A
XS1405781342,OMAN    16/21 REG.S
XS1575874471,OMAN 17/22 REGS
XS1750113406,OMAN 18/23 REGS
GB00BF1SSQ94,OMNIA BONDS II 17/22 MTN
US681919AZ97,OMNICOM G./I./C. 12/22
US682680AQ69,ONEOK INC. 12/22
US68323AEQ31,ONTARIO PROV. 17/22
US683234C895,ONTARIO PROV 20/23
US683234C630,ONTARIO PROV. 14/21
US68323AES96,ONTARIO PROV. 18/21
US68323AFE91,ONTARIO PROV 19/22
US74733LAD47,OOREDOO INTL.FIN.2021 MTN
XS0549116530,OOREDOO ITL.FIN.10/21 MTN
XS0866438475,OOREDO.ITL.FIN.12/23 REGS
US683797AD62,OPPENHEIMER HLDGS 17/22
US68389XBK00,ORACLE 16/21
US68389XBR52,ORACLE 17/23
US68389XBB01,ORACLE 15/22
US68389XBA28,ORACLE 14/21
US68389XAP06,ORACLE 12/22
US68389XAK19,ORACLE 10/20
US35177PAW77,ORANGE 11/21
USP57908AD01,ORBIA ADVANCE C.12/22REGS
XS1721764709,ORIENT HUIZHI 17/22
USQ7162LAA28,ORIGIN ENGY FIN.11/21REGS
NO0010700982,ORO NEGRO DR. 14/20
USU68356AC55,OTIS WORLDW. 20/23 FLR
US292505AJ36,OVINTIV CANADA ULC 2021
US690742AD30,OWENS CORNG NEW 12/22
US69145LAA26,OXFORD FI./CO-ISS.II 2022
XS1600398504,OXLEY MTN PTE 17/21 MTN
US69318UAB17,PBF LOGISTICS 2023
XS0766460157,PCCW CAP.NO.4 12/22 REGS
XS0900763029,PCCW-HKT CAP.5 13/23 REGS
US693304AU17,PECO ENERGY 16/21
US706451AG65,PET. MEX. 2022 MTN
USY68856AM84,PETRONAS CAP. 15/22 REGS
USY68856AB20,PETRONAS CAP. 02/22 REGS
US694308GT83,PG + E CORP. 2020
US694308GW13,PG + E CORP. 2021
US694308GV30,PG + E CORP. 2021
US694308HC40,PG + E CORP. 2023
US693320AS29,PHH CORP. 13/21
US69342NAA90,PKO FINANCE 12/22MTN 144A
XS0783934085,PKO FINANCE 12/22 MTN
US69353RES31,PNC BANK N.A. 2020 MTN
US69353RFL78,PNC BANK 18/23 MTN
US69353REU86,PNC BANK N.A. 2020 MTN
US69349LAG32,PNC BANK N.A. 2022 MTN
US69353RFE36,PNC BANK 17/22 MTN
US69353REW43,PNC BANK 2021 MTN
US693476BL68,PNC FDG 2020
US693476BN25,PNC FDG 12/22
US69349HAC16,PNM RESOURCES 18/21
USY70750AN78,POSCO 10/20 REGS
US693506BN60,PPG INDUSTR. 2023
US693506AQ01,PPG INDUSTR. 2021
US693506BD88,PPG INDUSTR. 2020
US69352PAF09,PPL CAP.FDG 2023
US69352PAD50,PPL CAP.FDG 2022
US69352PAE34,PPL CAP.FDG 2022
US69351UAQ67,PPL ELECTRIC UT. 2022
XS0531622404,PSA INTL PTE 10/21 MTN
XS1086084123,PSB FIN. 14/21 MTN
US69362BBC54,PSEG POWER 18/23
US69362BBB71,PSEG POWER LLC 2021
XS1819477990,FED.INTL FIN. 18/21 MTN
USY7140DAB65,PT PELAB.I.III 18/23 REGS
USY7138AAA89,PT PERTAMINA  11/21 REGS
USY7138AAE02,PT PERTAMINA 13/23 REGS
USY7138AAC46,PT PERTAMINA  12/22 REGS
USY7150WAA37,PTT GLOB.CHEM.P. 12/22
US69371RP427,PACCAR FINANCIAL 2021 MTN
US69371RP831,PACCAR FINL 19/22 MTN
US69371RM945,PACCAR FINANCIAL 2021 MTN
US69371RM788,PACCAR FINANCIAL 2020 MTN
US69371RP757,PACCAR FINL 19/22 MTN
US69371RQ334,PACCAR FINL 19/22 MTN
US69371RQ417,PACCAR FINL 19/23 MTN
US69371RN935,PACCAR FINANCIAL 2021 MTN
US695114CP17,PACIFICORP 2022
US695114CQ99,PACIFICORP 2023
US695114CM85,PACIFICORP 2021
US694308HB66,PACIFIC GAS+ELEC.CO. 2022
USQ0560UAB37,PACIFIC NATL FI.10/20REGS
XS1501659384,PAKISTAN I.SUKUK 16/21
US69783UAA97,PAN AMER.ENG. 10/21 REGS
US698299AS33,PANAMA 02/23
